stem,split,cls,cls_name,w,h,area,ar,cx,cy,max_eye_w,source,vg
000084_jpg.rf.1d2f1d4879c7fcfa959e850d872d2f8f,train,1,open_eye,0.125781,0.039062,0.004913257422,3.2200348164456507,0.389844,0.521875,0.125781,bare_numeric,110
000084_jpg.rf.1d2f1d4879c7fcfa959e850d872d2f8f,train,1,open_eye,0.125781,0.058594,0.007370011914,2.146653240946172,0.630469,0.51875,0.125781,bare_numeric,110
000085_jpg.rf.2748c7174e1473452a013c151c47580f,train,1,open_eye,0.1125,0.059375,0.0066796875,1.8947368421052633,0.376563,0.517969,0.145313,bare_numeric,111
000085_jpg.rf.2748c7174e1473452a013c151c47580f,train,1,open_eye,0.145313,0.057031,0.008287345703,2.547965141765005,0.634375,0.527344,0.145313,bare_numeric,111
000087_jpg.rf.22141a7720e03565dbddc20e6988a3e1,train,1,open_eye,0.117188,0.044531,0.005218498828,2.6316049493611193,0.623437,0.516406,0.129688,bare_numeric,112
000087_jpg.rf.22141a7720e03565dbddc20e6988a3e1,train,1,open_eye,0.129688,0.035937,0.004660597656,3.6087597740490307,0.382031,0.514844,0.129688,bare_numeric,112
000088_jpg.rf.34a58d6fed8867708a8b2a4d911aa81c,train,1,open_eye,0.096094,0.070312,0.006756561328,1.3666799408351349,0.394531,0.510938,0.117188,bare_numeric,113
000088_jpg.rf.34a58d6fed8867708a8b2a4d911aa81c,train,1,open_eye,0.117188,0.057813,0.0067749898440000005,2.0270181447079376,0.598437,0.510938,0.117188,bare_numeric,113
000089_jpg.rf.b42c1c2220bc13bb412ed7dfb2f06493,train,1,open_eye,0.164844,0.083594,0.013779969336,1.9719597100270352,0.396875,0.521875,0.175,bare_numeric,114
000089_jpg.rf.b42c1c2220bc13bb412ed7dfb2f06493,train,1,open_eye,0.175,0.096875,0.016953125,1.8064516129032255,0.603125,0.526563,0.175,bare_numeric,114
000090_jpg.rf.2ad33b74971df1bc0500a54bdc1f62e3,train,1,open_eye,0.100781,0.05625,0.00566893125,1.791662222222222,0.4125,0.507031,0.111719,bare_numeric,115
000090_jpg.rf.2ad33b74971df1bc0500a54bdc1f62e3,train,1,open_eye,0.111719,0.049219,0.005498697461,2.269834819886629,0.600781,0.513281,0.111719,bare_numeric,115
000092_jpg.rf.96f402b8c489abf4d6fdbc94f05ed273,train,1,open_eye,0.091406,0.048438,0.004427523828,1.887072133448945,0.396875,0.50625,0.117188,bare_numeric,116
000092_jpg.rf.96f402b8c489abf4d6fdbc94f05ed273,train,1,open_eye,0.117188,0.032813,0.003845289844,3.5713893883521775,0.623437,0.519531,0.117188,bare_numeric,116
000094_jpg.rf.4adcbd366dc66e7e3c4e0ed97914950e,train,1,open_eye,0.135156,0.070312,0.009503088672,1.9222323358743885,0.382031,0.515625,0.139063,bare_numeric,117
000094_jpg.rf.4adcbd366dc66e7e3c4e0ed97914950e,train,1,open_eye,0.139063,0.072656,0.010103761328,1.9139919621228803,0.617969,0.516406,0.139063,bare_numeric,117
000095_jpg.rf.b9e516fcdaf81a2f44ef9b22ed538c66,train,1,open_eye,0.139063,0.058594,0.008148257422,2.3733317404512406,0.420312,0.507812,0.139063,bare_numeric,118
000095_jpg.rf.b9e516fcdaf81a2f44ef9b22ed538c66,train,1,open_eye,0.130469,0.045312,0.005911811328,2.879347634180791,0.638281,0.514844,0.139063,bare_numeric,118
000096_jpg.rf.38639e47d89ab9c1cb2521bed6419d3f,train,1,open_eye,0.120313,0.067187,0.008083469531,1.7907184425558518,0.4,0.514844,0.120313,bare_numeric,119
000096_jpg.rf.38639e47d89ab9c1cb2521bed6419d3f,train,1,open_eye,0.117188,0.052344,0.006134088672,2.2388048295888736,0.623437,0.521875,0.120313,bare_numeric,119
000098_jpg.rf.2fc909af41591b415dc4f486736c717f,train,1,open_eye,0.114062,0.077344,0.008822011328,1.4747362432767894,0.379688,0.507812,0.15,bare_numeric,120
000098_jpg.rf.2fc909af41591b415dc4f486736c717f,train,1,open_eye,0.15,0.067969,0.01019535,2.2068884344333446,0.597656,0.514062,0.15,bare_numeric,120
000099_jpg.rf.5667a5effb13d55cafb7d3b459d569f8,train,1,open_eye,0.163281,0.052344,0.008546780664000001,3.11938331040807,0.397656,0.521875,0.163281,bare_numeric,121
000099_jpg.rf.5667a5effb13d55cafb7d3b459d569f8,train,1,open_eye,0.1625,0.052344,0.0085059,3.104462784655357,0.632812,0.521875,0.163281,bare_numeric,121
000100_jpg.rf.116a1ffc5dc74c9f0833b30aa1eaf238,train,1,open_eye,0.132031,0.061719,0.008148821289000002,2.1392277904697097,0.38125,0.517188,0.132031,bare_numeric,122
000100_jpg.rf.116a1ffc5dc74c9f0833b30aa1eaf238,train,1,open_eye,0.098437,0.066406,0.006536807422,1.4823509923802065,0.6125,0.514844,0.132031,bare_numeric,122
000102_jpg.rf.dd964ae4a3e43427ecfa995b5759d90f,train,1,open_eye,0.089063,0.059375,0.005288115625,1.5000084210526317,0.4,0.510156,0.091406,bare_numeric,123
000102_jpg.rf.dd964ae4a3e43427ecfa995b5759d90f,train,1,open_eye,0.091406,0.048438,0.004427523828,1.887072133448945,0.600781,0.503125,0.091406,bare_numeric,123
000104_jpg.rf.d1c60080d3c160141d96d55a09c61915,train,1,open_eye,0.121875,0.064062,0.007807556249999999,1.9024538728107148,0.383594,0.514062,0.121875,bare_numeric,124
000105_jpg.rf.391d33e37f7da14ad6af72afdaba793f,train,1,open_eye,0.091406,0.067969,0.006212774414,1.3448189615854287,0.383594,0.514062,0.108594,bare_numeric,125
000105_jpg.rf.391d33e37f7da14ad6af72afdaba793f,train,1,open_eye,0.108594,0.046094,0.005005531836,2.3559248492211564,0.623437,0.521094,0.108594,bare_numeric,125
000106_jpg.rf.0d7aa8ed54f4ab22c9412b138276cba3,train,1,open_eye,0.16875,0.039062,0.0065917125,4.320055296707798,0.389062,0.53125,0.16875,bare_numeric,126
000106_jpg.rf.0d7aa8ed54f4ab22c9412b138276cba3,train,1,open_eye,0.132812,0.039062,0.005187902344000001,3.4000307203932216,0.651563,0.524219,0.16875,bare_numeric,126
000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2,train,1,open_eye,0.120313,0.073438,0.008835546094,1.6382935265121599,0.385156,0.515625,0.125,bare_numeric,127
000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2,train,1,open_eye,0.071094,0.064062,0.0045544238279999994,1.1097686616090663,0.042969,0.404687,0.125,bare_numeric,127
000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2,train,1,open_eye,0.125,0.06875,0.00859375,1.8181818181818181,0.6125,0.522656,0.125,bare_numeric,127
000108_jpg.rf.729a1cdf947407fbb55d64215dd97f45,train,1,open_eye,0.144531,0.057031,0.008242747460999999,2.534253300836387,0.378125,0.513281,0.147656,bare_numeric,128
000108_jpg.rf.729a1cdf947407fbb55d64215dd97f45,train,1,open_eye,0.147656,0.060156,0.008882394336,2.4545514994348028,0.614062,0.517969,0.147656,bare_numeric,128
000110_jpg.rf.b23fda91e2428b7bd51a2b9aa3eabd11,train,1,open_eye,0.13125,0.030469,0.00399905625,4.307656962814664,0.6375,0.514062,0.140625,bare_numeric,129
000110_jpg.rf.b23fda91e2428b7bd51a2b9aa3eabd11,train,1,open_eye,0.140625,0.039062,0.00549309375,3.6000460805898316,0.371875,0.524219,0.140625,bare_numeric,129
000111_jpg.rf.28097a37a52801378ffa55cdb008bc56,train,1,open_eye,0.142187,0.082812,0.011774789844000001,1.7169854610442932,0.36875,0.503125,0.164062,bare_numeric,130
000111_jpg.rf.28097a37a52801378ffa55cdb008bc56,train,1,open_eye,0.164062,0.070312,0.011535527344,2.3333428148822395,0.608594,0.517188,0.164062,bare_numeric,130
000114_jpg.rf.16c51ce20b2bd2a090b81425193f2d61,train,1,open_eye,0.1125,0.091406,0.010283175,1.2307725969848806,0.392969,0.5125,0.11875,bare_numeric,131
000114_jpg.rf.16c51ce20b2bd2a090b81425193f2d61,train,1,open_eye,0.11875,0.064844,0.007700225,1.8313182407007587,0.617969,0.517969,0.11875,bare_numeric,131
000115_jpg.rf.b1caac0db2943f3f0e0a28ff4993b090,train,1,open_eye,0.103125,0.042969,0.004431178125,2.399986036444879,0.403906,0.514062,0.103125,bare_numeric,132
000115_jpg.rf.b1caac0db2943f3f0e0a28ff4993b090,train,1,open_eye,0.085938,0.049219,0.004229782422,1.7460330360226741,0.598437,0.510938,0.103125,bare_numeric,132
000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e,train,1,open_eye,0.182031,0.048438,0.008817217578,3.7580205623683884,0.385156,0.523438,0.182031,bare_numeric,133
000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e,train,1,open_eye,0.003125,0.027344,8.545e-05,0.11428466939730837,0.282813,0.464062,0.182031,bare_numeric,133
000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e,train,1,open_eye,0.178125,0.086719,0.015446821875,2.054048132473852,0.628125,0.517969,0.182031,bare_numeric,133
000119_jpg.rf.a587265148115d2ba29c9e9f03e7d7a2,train,1,open_eye,0.207813,0.075781,0.015748276953,2.7422836858843245,0.404687,0.507031,0.207813,bare_numeric,134
000119_jpg.rf.a587265148115d2ba29c9e9f03e7d7a2,train,1,open_eye,0.128906,0.091406,0.011782781836,1.4102575323282935,0.619531,0.5125,0.207813,bare_numeric,134
000120_jpg.rf.a223963cc66d8df7e12ae9e393cb006d,train,1,open_eye,0.117969,0.028125,0.003317878125,4.194453333333334,0.435156,0.50625,0.117969,bare_numeric,135
000121_jpg.rf.d3f59f5a7085b218f4313d1841f86c9c,train,1,open_eye,0.152344,0.05,0.007617200000000001,3.04688,0.373437,0.51875,0.1625,bare_numeric,136
000121_jpg.rf.d3f59f5a7085b218f4313d1841f86c9c,train,1,open_eye,0.1625,0.052344,0.0085059,3.104462784655357,0.64375,0.521875,0.1625,bare_numeric,136
000122_jpg.rf.6a2aef5b98c15764b6930ecb66f80b14,train,1,open_eye,0.139063,0.064844,0.009017401171999999,2.1445777558447965,0.399219,0.511719,0.139063,bare_numeric,137
000122_jpg.rf.6a2aef5b98c15764b6930ecb66f80b14,train,1,open_eye,0.117188,0.052344,0.006134088672,2.2388048295888736,0.626563,0.520312,0.139063,bare_numeric,137
000123_jpg.rf.739356d1b8bcd7a4582ddeabac087bad,train,1,open_eye,0.108594,0.053906,0.005853868164,2.0145067339442733,0.390625,0.508594,0.116406,bare_numeric,138
000123_jpg.rf.739356d1b8bcd7a4582ddeabac087bad,train,1,open_eye,0.116406,0.054688,0.006366011328,2.1285473961380923,0.603906,0.50625,0.116406,bare_numeric,138
000124_jpg.rf.0aeca72537881b4d1f45c4d17633a597,train,1,open_eye,0.098437,0.036719,0.003614508203,2.6808191944225057,0.614062,0.517188,0.098437,bare_numeric,139
000126_jpg.rf.e543b3ba1db77a0e6175cffc75a82178,train,1,open_eye,0.142187,0.084375,0.011997028125000002,1.6851792592592592,0.360938,0.514844,0.145313,bare_numeric,140
000126_jpg.rf.e543b3ba1db77a0e6175cffc75a82178,train,1,open_eye,0.145313,0.072656,0.010557861328,2.0000137634882185,0.6125,0.505469,0.145313,bare_numeric,140
000128_jpg.rf.bbb70c659f3a15a0d0e405a87ead3d9b,train,1,open_eye,0.146875,0.042969,0.006311071875,3.4181619306942217,0.610156,0.508594,0.146875,bare_numeric,141
000129_jpg.rf.6acd5041ee7d67f24ef1ba57fd8d9c81,train,1,open_eye,0.114844,0.048438,0.005562813672000001,2.3709484289194434,0.397656,0.515625,0.114844,bare_numeric,142
000130_jpg.rf.f6b0e57c63d2edae46d4d650bfa532ea,train,1,open_eye,0.108594,0.075,0.008144549999999999,1.44792,0.375,0.507031,0.108594,bare_numeric,143
000130_jpg.rf.f6b0e57c63d2edae46d4d650bfa532ea,train,1,open_eye,0.086719,0.057813,0.005013485547000001,1.4999913514261498,0.600781,0.510938,0.108594,bare_numeric,143
000131_jpg.rf.da817d79c6c026ca811e8083dd772436,train,1,open_eye,0.098437,0.067187,0.006613686719,1.4651197404259753,0.3875,0.5125,0.14375,bare_numeric,144
000131_jpg.rf.da817d79c6c026ca811e8083dd772436,train,1,open_eye,0.14375,0.078125,0.01123046875,1.8399999999999999,0.597656,0.517969,0.14375,bare_numeric,144
000132_jpg.rf.53f228d3093e599a5bdf490dc809c8d3,train,1,open_eye,0.152344,0.05,0.007617200000000001,3.04688,0.371094,0.514844,0.167969,bare_numeric,145
000132_jpg.rf.53f228d3093e599a5bdf490dc809c8d3,train,1,open_eye,0.167969,0.047656,0.008004730664,3.5246138996139,0.638281,0.520312,0.167969,bare_numeric,145
000133_jpg.rf.0a460f25d0d2282bb43a2faf4a68919d,train,1,open_eye,0.132031,0.0625,0.0082519375,2.112496,0.386719,0.519531,0.132031,bare_numeric,146
000133_jpg.rf.0a460f25d0d2282bb43a2faf4a68919d,train,1,open_eye,0.117188,0.059375,0.0069580375,1.9736926315789474,0.616406,0.521094,0.132031,bare_numeric,146
000134_jpg.rf.503a97407a1856e6cbc04c7e00fd8302,train,1,open_eye,0.09375,0.042188,0.003955125,2.222195885085806,0.603906,0.519531,0.09375,bare_numeric,147
000134_jpg.rf.503a97407a1856e6cbc04c7e00fd8302,train,1,open_eye,0.089063,0.039844,0.003548626172,2.2352926413010743,0.389844,0.503906,0.09375,bare_numeric,147
000136_jpg.rf.c417567c6cafebc533a96a54279fd020,train,1,open_eye,0.104688,0.053906,0.005643311328,1.9420472674655882,0.392969,0.514844,0.104688,bare_numeric,148
000136_jpg.rf.c417567c6cafebc533a96a54279fd020,train,1,open_eye,0.103906,0.065625,0.00681883125,1.5833295238095237,0.607031,0.513281,0.104688,bare_numeric,148
000137_jpg.rf.eea29429c94ab84fa56a9ccaf14fc106,train,1,open_eye,0.095312,0.0625,0.005957,1.524992,0.59375,0.5,0.095312,bare_numeric,149
000139_jpg.rf.780719f00704d602dca938a243e684a5,train,1,open_eye,0.16875,0.05625,0.0094921875,3.0,0.605469,0.509375,0.16875,bare_numeric,150
000139_jpg.rf.780719f00704d602dca938a243e684a5,train,1,open_eye,0.146875,0.064062,0.00940910625,2.2927008210795794,0.382031,0.510938,0.16875,bare_numeric,150
000140_jpg.rf.e940f5b103967b7b2b6dd0b4dfc4a29c,train,1,open_eye,0.140625,0.058594,0.00823978125,2.3999897600436904,0.400781,0.513281,0.140625,bare_numeric,151
000140_jpg.rf.e940f5b103967b7b2b6dd0b4dfc4a29c,train,1,open_eye,0.125,0.053906,0.00673825,2.3188513338032872,0.611719,0.513281,0.140625,bare_numeric,151
000143_jpg.rf.ff134e45caeb54231e3cef009edbf8d3,train,1,open_eye,0.095312,0.074219,0.007073961327999999,1.2841994637491747,0.384375,0.517188,0.096875,bare_numeric,152
000143_jpg.rf.ff134e45caeb54231e3cef009edbf8d3,train,1,open_eye,0.096875,0.074219,0.007189965624999999,1.3052587612336466,0.613281,0.510938,0.096875,bare_numeric,152
000146_jpg.rf.bad9f9a17a6a9149c58d1138c235dee0,train,1,open_eye,0.158594,0.072656,0.011522805664000001,2.182806650517507,0.389844,0.519531,0.158594,bare_numeric,153
000146_jpg.rf.bad9f9a17a6a9149c58d1138c235dee0,train,1,open_eye,0.085938,0.057031,0.004901130078,1.506864687626028,0.598437,0.500781,0.158594,bare_numeric,153
000147_jpg.rf.e00cd0fed8014a6b7dc09979c23aaba2,train,1,open_eye,0.175,0.089063,0.015586025,1.9649012496771947,0.394531,0.519531,0.175,bare_numeric,154
000147_jpg.rf.e00cd0fed8014a6b7dc09979c23aaba2,train,1,open_eye,0.161719,0.067187,0.010865414452999999,2.4069983776623456,0.60625,0.530469,0.175,bare_numeric,154
000150_jpg.rf.35cbfc7a5fb5d7609af6379343b36faa,train,1,open_eye,0.129688,0.049219,0.006383113672,2.6349174099433146,0.371875,0.517188,0.129688,bare_numeric,155
000150_jpg.rf.35cbfc7a5fb5d7609af6379343b36faa,train,1,open_eye,0.1125,0.041406,0.004658175,2.7169975365889005,0.613281,0.508594,0.129688,bare_numeric,155
000151_jpg.rf.2f69530487477fe21a256954f071d924,train,1,open_eye,0.129688,0.077344,0.010030588671999999,1.6767687215556475,0.379688,0.514062,0.129688,bare_numeric,156
000151_jpg.rf.2f69530487477fe21a256954f071d924,train,1,open_eye,0.129688,0.060156,0.007801511328,2.1558614269565797,0.628125,0.511719,0.129688,bare_numeric,156
000152_jpg.rf.bbd215de731179368ad8ea93c8b9c3be,train,1,open_eye,0.217969,0.124219,0.027075891211,1.7547154622078749,0.392969,0.534375,0.217969,bare_numeric,157
000152_jpg.rf.bbd215de731179368ad8ea93c8b9c3be,train,1,open_eye,0.198437,0.135156,0.026819951172,1.4682071088223978,0.634375,0.542188,0.217969,bare_numeric,157
000153_jpg.rf.845dcd46e4e7efa1e5eb433dc9be84b8,train,1,open_eye,0.119531,0.06875,0.008217756250000001,1.738632727272727,0.382812,0.516406,0.135937,bare_numeric,158
000153_jpg.rf.845dcd46e4e7efa1e5eb433dc9be84b8,train,1,open_eye,0.135937,0.06875,0.009345668750000001,1.9772654545454544,0.617188,0.510156,0.135937,bare_numeric,158
000154_jpg.rf.7e43bcf553d322b2802efd62653fc916,train,1,open_eye,0.158594,0.080469,0.012761900586000002,1.970870770110229,0.598437,0.521875,0.158594,bare_numeric,159
000154_jpg.rf.7e43bcf553d322b2802efd62653fc916,train,1,open_eye,0.139063,0.074219,0.010321116796999999,1.8736846360096473,0.375,0.523438,0.158594,bare_numeric,159
000155_jpg.rf.b717d050c2e8189559c0809bd2b64b5a,train,1,open_eye,0.195312,0.110937,0.021667327344,1.7605668081884316,0.385156,0.521875,0.195312,bare_numeric,160
000155_jpg.rf.b717d050c2e8189559c0809bd2b64b5a,train,1,open_eye,0.158594,0.086719,0.013753113086000001,1.8288264394192737,0.6375,0.526563,0.195312,bare_numeric,160
000156_jpg.rf.fb1c0f55ead5bcc536e150fdf4fdd8c2,train,1,open_eye,0.14375,0.050781,0.0072997687499999995,2.830783166932514,0.374219,0.507031,0.14375,bare_numeric,161
000158_jpg.rf.e65afe853d357268419e785555673044,train,1,open_eye,0.113281,0.067969,0.0076995962890000005,1.6666568582736248,0.385156,0.501563,0.113281,bare_numeric,162
000161_jpg.rf.7263a4e0e7a826a101298a2dc7fde48d,train,1,open_eye,0.130469,0.065625,0.008562028125000001,1.9880990476190477,0.382031,0.517969,0.130469,bare_numeric,163
000161_jpg.rf.7263a4e0e7a826a101298a2dc7fde48d,train,1,open_eye,0.11875,0.070312,0.008349549999999999,1.6889008988508363,0.604688,0.517188,0.130469,bare_numeric,163
000162_jpg.rf.7437638edc335fee86096952e7fd1160,train,1,open_eye,0.114844,0.080469,0.009241381836,1.4271831388485008,0.389844,0.50625,0.130469,bare_numeric,164
000162_jpg.rf.7437638edc335fee86096952e7fd1160,train,1,open_eye,0.130469,0.048438,0.006319657422,2.693525744250382,0.614844,0.503125,0.130469,bare_numeric,164
000163_jpg.rf.a7821451da03685d0cdb692816d57e00,train,1,open_eye,0.110156,0.067187,0.007401051172,1.6395433640436394,0.379688,0.51875,0.110156,bare_numeric,165
000163_jpg.rf.a7821451da03685d0cdb692816d57e00,train,1,open_eye,0.103906,0.069531,0.007224688086,1.4943838000316407,0.607031,0.507031,0.110156,bare_numeric,165
000164_jpg.rf.f51cd0d12d7811f47ec3858d48968311,train,1,open_eye,0.130469,0.060156,0.007848493164000001,2.168844338054392,0.389844,0.511719,0.130469,bare_numeric,166
000164_jpg.rf.f51cd0d12d7811f47ec3858d48968311,train,1,open_eye,0.116406,0.083594,0.009730843164,1.392516209297318,0.603906,0.504687,0.130469,bare_numeric,166
000165_jpg.rf.79c4bd207e3764228805b945856c6def,train,1,open_eye,0.128125,0.071875,0.009208984374999998,1.7826086956521738,0.396094,0.516406,0.128125,bare_numeric,167
000165_jpg.rf.79c4bd207e3764228805b945856c6def,train,1,open_eye,0.108594,0.065625,0.00712648125,1.6547657142857142,0.6,0.511719,0.128125,bare_numeric,167
000168_jpg.rf.dab30dc25e6b1f8236cbdba8bafee4e1,train,1,open_eye,0.152344,0.070312,0.010711611328,2.1666856297644785,0.374219,0.529687,0.164844,bare_numeric,168
000168_jpg.rf.dab30dc25e6b1f8236cbdba8bafee4e1,train,1,open_eye,0.164844,0.059375,0.009787612499999999,2.77632,0.642188,0.515625,0.164844,bare_numeric,168
000169_jpg.rf.6e6c85d946f4a476a03cbee43074712a,train,1,open_eye,0.099219,0.035156,0.003488143164,2.822249402662419,0.385156,0.507812,0.100781,bare_numeric,169
000169_jpg.rf.6e6c85d946f4a476a03cbee43074712a,train,1,open_eye,0.100781,0.032031,0.0032281162109999996,3.146358215478755,0.602344,0.514844,0.100781,bare_numeric,169
000170_jpg.rf.f4f0a03f1d75f6cecf7c3ef4ea6f8828,train,1,open_eye,0.125781,0.064844,0.008156143164,1.9397477021775338,0.396875,0.526563,0.171875,bare_numeric,170
000170_jpg.rf.f4f0a03f1d75f6cecf7c3ef4ea6f8828,train,1,open_eye,0.171875,0.067187,0.011547765625,2.558158572342864,0.641406,0.527344,0.171875,bare_numeric,170
000171_jpg.rf.34837b68e449b915927a292cb9edab62,train,1,open_eye,0.096875,0.03125,0.00302734375,3.1,0.398438,0.51875,0.096875,bare_numeric,171
000171_jpg.rf.34837b68e449b915927a292cb9edab62,train,1,open_eye,0.082812,0.030469,0.0025231988279999997,2.717910006892251,0.611719,0.520312,0.096875,bare_numeric,171
000172_jpg.rf.218dcf8a78517a86421a2227dcd53710,train,1,open_eye,0.130469,0.052344,0.006829269336,2.49253018493046,0.38125,0.515625,0.133594,bare_numeric,172
000172_jpg.rf.218dcf8a78517a86421a2227dcd53710,train,1,open_eye,0.133594,0.042969,0.005740400586,3.1090786380879236,0.615625,0.517969,0.133594,bare_numeric,172
000174_jpg.rf.fd54438205677af4a495074abffb34b4,train,1,open_eye,0.157812,0.078125,0.012329062500000001,2.0199936000000003,0.38125,0.509375,0.178906,bare_numeric,173
000174_jpg.rf.fd54438205677af4a495074abffb34b4,train,1,open_eye,0.178906,0.073438,0.013138498828000002,2.4361502219559354,0.657031,0.526563,0.178906,bare_numeric,173
000176_jpg.rf.07ee0e73b1efa6d342384231582b37c1,train,1,open_eye,0.124219,0.071875,0.008928240624999998,1.728264347826087,0.382812,0.516406,0.135156,bare_numeric,174
000176_jpg.rf.07ee0e73b1efa6d342384231582b37c1,train,1,open_eye,0.135156,0.064062,0.008658363672,2.1097686616090665,0.622656,0.514062,0.135156,bare_numeric,174
000177_jpg.rf.418970c45679016faa17a6cba2dc7774,train,1,open_eye,0.166406,0.070312,0.011700338672,2.3666799408351347,0.4,0.498437,0.166406,bare_numeric,175
000177_jpg.rf.418970c45679016faa17a6cba2dc7774,train,1,open_eye,0.121094,0.078906,0.009555043164,1.5346614959572147,0.590625,0.507031,0.166406,bare_numeric,175
000178_jpg.rf.e7eeaf6c1c66be911c013aa408c995a2,train,1,open_eye,0.122656,0.070312,0.008624188672,1.7444532938900899,0.370312,0.504687,0.136719,bare_numeric,176
000178_jpg.rf.e7eeaf6c1c66be911c013aa408c995a2,train,1,open_eye,0.136719,0.064062,0.008758492578,2.134166900814836,0.60625,0.520312,0.136719,bare_numeric,176
000179_jpg.rf.661ad383d1daa1533da29989ce00379a,train,1,open_eye,0.128125,0.053906,0.006906706249999999,2.376822617148369,0.378906,0.516406,0.128125,bare_numeric,177
000180_jpg.rf.a15fe35385664fc063c282527d68e5db,train,1,open_eye,0.185156,0.072656,0.013452694335999998,2.5483924245760843,0.363281,0.527344,0.188281,bare_numeric,178
000180_jpg.rf.a15fe35385664fc063c282527d68e5db,train,1,open_eye,0.188281,0.075781,0.014268122461,2.484540979929006,0.646094,0.536719,0.188281,bare_numeric,178
000182_jpg.rf.cdb66dc54693d0be00071ca12067c62a,train,1,open_eye,0.119531,0.059375,0.007097153124999999,2.0131536842105264,0.390625,0.510156,0.119531,bare_numeric,179
