original_path,new_path,split,source,class_ids,keep_or_remove,reason_code,confidence,visual_group_id,session_id
C:\ssd projects\nano big\data\Dataset-Main\images\train\000057_jpg.rf.ee9692726a602cfcf40932ef41c3aa53.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000057_jpg.rf.ee9692726a602cfcf40932ef41c3aa53.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,88,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000059_jpg.rf.e45c6a8b99537cf6c73c8f5496e50019.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000059_jpg.rf.e45c6a8b99537cf6c73c8f5496e50019.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,89,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000060_jpg.rf.129708e77a67dca482883673b23b3295.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000060_jpg.rf.129708e77a67dca482883673b23b3295.jpg,train,bare_numeric,1,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,92,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000060_jpg.rf.7fe9694ed3ad1027d670a984cd0bee3d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000060_jpg.rf.7fe9694ed3ad1027d670a984cd0bee3d.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,91,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000060_jpg.rf.bb122e79445eb19aaae0c492414d473a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000060_jpg.rf.bb122e79445eb19aaae0c492414d473a.jpg,train,bare_numeric,1,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,92,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000060_jpg.rf.f068c360f2afa02bf540424d7c44f4c6.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000060_jpg.rf.f068c360f2afa02bf540424d7c44f4c6.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,93,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000061_jpg.rf.1d2f5cb8ab645426ba97e358a37b1d2e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000061_jpg.rf.1d2f5cb8ab645426ba97e358a37b1d2e.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,94,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000062_jpg.rf.6fc6c5cf771483218a0c57227fb108c8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000062_jpg.rf.6fc6c5cf771483218a0c57227fb108c8.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,95,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000063_jpg.rf.84595717c8ff9a1624cbf22e4b0ab938.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000063_jpg.rf.84595717c8ff9a1624cbf22e4b0ab938.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,96,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000064_jpg.rf.10eace9cab08fd74a30b15eb0a1d6136.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000064_jpg.rf.10eace9cab08fd74a30b15eb0a1d6136.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,97,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000065_jpg.rf.1795d47d03619566088ee121b0b3f9c3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000065_jpg.rf.1795d47d03619566088ee121b0b3f9c3.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,98,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000068_jpg.rf.ac8dfb3b9140c16c4e89975008330bcd.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000068_jpg.rf.ac8dfb3b9140c16c4e89975008330bcd.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,99,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000070_jpg.rf.37276461d5949f581b0ee9cc59a46a1a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000070_jpg.rf.37276461d5949f581b0ee9cc59a46a1a.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,100,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000072_jpg.rf.ac3d2866c1ac3bc6ca6ec69158f8188e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000072_jpg.rf.ac3d2866c1ac3bc6ca6ec69158f8188e.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,101,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000073_jpg.rf.808e98159c2a51a0b4974a44cf4a2b7b.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000073_jpg.rf.808e98159c2a51a0b4974a44cf4a2b7b.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,102,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000074_jpg.rf.d17b276c3102390fec136fa309a48dd4.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000074_jpg.rf.d17b276c3102390fec136fa309a48dd4.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,103,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000075_jpg.rf.235552044468ef9052c491c5a466dad8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000075_jpg.rf.235552044468ef9052c491c5a466dad8.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,104,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000076_jpg.rf.af1e7771aa08e1922f90ce082a161e93.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000076_jpg.rf.af1e7771aa08e1922f90ce082a161e93.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,105,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000077_jpg.rf.46ad81a44db5ff8d7d442753ded835ae.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000077_jpg.rf.46ad81a44db5ff8d7d442753ded835ae.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,106,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000078_jpg.rf.728e13d64ad461646d1d04427ea28108.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000078_jpg.rf.728e13d64ad461646d1d04427ea28108.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,107,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000079_jpg.rf.8b79f21dc230f1e3cd5732397c321fee.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000079_jpg.rf.8b79f21dc230f1e3cd5732397c321fee.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,108,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000080_jpg.rf.7e0db27279ed7cddb9ea8be207d905c3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000080_jpg.rf.7e0db27279ed7cddb9ea8be207d905c3.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,109,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000084_jpg.rf.1d2f1d4879c7fcfa959e850d872d2f8f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000084_jpg.rf.1d2f1d4879c7fcfa959e850d872d2f8f.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,110,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000085_jpg.rf.2748c7174e1473452a013c151c47580f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000085_jpg.rf.2748c7174e1473452a013c151c47580f.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,111,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000087_jpg.rf.22141a7720e03565dbddc20e6988a3e1.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000087_jpg.rf.22141a7720e03565dbddc20e6988a3e1.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,112,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000088_jpg.rf.34a58d6fed8867708a8b2a4d911aa81c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000088_jpg.rf.34a58d6fed8867708a8b2a4d911aa81c.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,113,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000089_jpg.rf.b42c1c2220bc13bb412ed7dfb2f06493.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000089_jpg.rf.b42c1c2220bc13bb412ed7dfb2f06493.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,114,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000090_jpg.rf.2ad33b74971df1bc0500a54bdc1f62e3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000090_jpg.rf.2ad33b74971df1bc0500a54bdc1f62e3.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,115,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000092_jpg.rf.96f402b8c489abf4d6fdbc94f05ed273.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000092_jpg.rf.96f402b8c489abf4d6fdbc94f05ed273.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,116,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000094_jpg.rf.4adcbd366dc66e7e3c4e0ed97914950e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000094_jpg.rf.4adcbd366dc66e7e3c4e0ed97914950e.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,117,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000095_jpg.rf.b9e516fcdaf81a2f44ef9b22ed538c66.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000095_jpg.rf.b9e516fcdaf81a2f44ef9b22ed538c66.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,118,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000096_jpg.rf.38639e47d89ab9c1cb2521bed6419d3f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000096_jpg.rf.38639e47d89ab9c1cb2521bed6419d3f.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,119,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000098_jpg.rf.2fc909af41591b415dc4f486736c717f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000098_jpg.rf.2fc909af41591b415dc4f486736c717f.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,120,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000099_jpg.rf.5667a5effb13d55cafb7d3b459d569f8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000099_jpg.rf.5667a5effb13d55cafb7d3b459d569f8.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,121,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000100_jpg.rf.116a1ffc5dc74c9f0833b30aa1eaf238.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000100_jpg.rf.116a1ffc5dc74c9f0833b30aa1eaf238.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,122,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000102_jpg.rf.dd964ae4a3e43427ecfa995b5759d90f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000102_jpg.rf.dd964ae4a3e43427ecfa995b5759d90f.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,123,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000104_jpg.rf.d1c60080d3c160141d96d55a09c61915.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000104_jpg.rf.d1c60080d3c160141d96d55a09c61915.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,124,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000105_jpg.rf.391d33e37f7da14ad6af72afdaba793f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000105_jpg.rf.391d33e37f7da14ad6af72afdaba793f.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,125,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000106_jpg.rf.0d7aa8ed54f4ab22c9412b138276cba3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000106_jpg.rf.0d7aa8ed54f4ab22c9412b138276cba3.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,126,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,127,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000108_jpg.rf.729a1cdf947407fbb55d64215dd97f45.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000108_jpg.rf.729a1cdf947407fbb55d64215dd97f45.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,128,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000110_jpg.rf.b23fda91e2428b7bd51a2b9aa3eabd11.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000110_jpg.rf.b23fda91e2428b7bd51a2b9aa3eabd11.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,129,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000111_jpg.rf.28097a37a52801378ffa55cdb008bc56.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000111_jpg.rf.28097a37a52801378ffa55cdb008bc56.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,130,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000114_jpg.rf.16c51ce20b2bd2a090b81425193f2d61.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000114_jpg.rf.16c51ce20b2bd2a090b81425193f2d61.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,131,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000115_jpg.rf.b1caac0db2943f3f0e0a28ff4993b090.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000115_jpg.rf.b1caac0db2943f3f0e0a28ff4993b090.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,132,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,133,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000119_jpg.rf.a587265148115d2ba29c9e9f03e7d7a2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000119_jpg.rf.a587265148115d2ba29c9e9f03e7d7a2.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,134,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000120_jpg.rf.a223963cc66d8df7e12ae9e393cb006d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000120_jpg.rf.a223963cc66d8df7e12ae9e393cb006d.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,135,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000121_jpg.rf.d3f59f5a7085b218f4313d1841f86c9c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000121_jpg.rf.d3f59f5a7085b218f4313d1841f86c9c.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,136,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000122_jpg.rf.6a2aef5b98c15764b6930ecb66f80b14.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000122_jpg.rf.6a2aef5b98c15764b6930ecb66f80b14.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,137,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000123_jpg.rf.739356d1b8bcd7a4582ddeabac087bad.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000123_jpg.rf.739356d1b8bcd7a4582ddeabac087bad.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,138,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000124_jpg.rf.0aeca72537881b4d1f45c4d17633a597.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000124_jpg.rf.0aeca72537881b4d1f45c4d17633a597.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,139,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000126_jpg.rf.e543b3ba1db77a0e6175cffc75a82178.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000126_jpg.rf.e543b3ba1db77a0e6175cffc75a82178.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,140,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000128_jpg.rf.bbb70c659f3a15a0d0e405a87ead3d9b.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000128_jpg.rf.bbb70c659f3a15a0d0e405a87ead3d9b.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,141,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000129_jpg.rf.6acd5041ee7d67f24ef1ba57fd8d9c81.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000129_jpg.rf.6acd5041ee7d67f24ef1ba57fd8d9c81.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,142,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000130_jpg.rf.f6b0e57c63d2edae46d4d650bfa532ea.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000130_jpg.rf.f6b0e57c63d2edae46d4d650bfa532ea.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,143,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000131_jpg.rf.da817d79c6c026ca811e8083dd772436.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000131_jpg.rf.da817d79c6c026ca811e8083dd772436.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,144,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000132_jpg.rf.53f228d3093e599a5bdf490dc809c8d3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000132_jpg.rf.53f228d3093e599a5bdf490dc809c8d3.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,145,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000133_jpg.rf.0a460f25d0d2282bb43a2faf4a68919d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000133_jpg.rf.0a460f25d0d2282bb43a2faf4a68919d.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,146,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000134_jpg.rf.503a97407a1856e6cbc04c7e00fd8302.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000134_jpg.rf.503a97407a1856e6cbc04c7e00fd8302.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,147,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000136_jpg.rf.c417567c6cafebc533a96a54279fd020.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000136_jpg.rf.c417567c6cafebc533a96a54279fd020.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,148,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000137_jpg.rf.eea29429c94ab84fa56a9ccaf14fc106.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000137_jpg.rf.eea29429c94ab84fa56a9ccaf14fc106.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,149,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000139_jpg.rf.780719f00704d602dca938a243e684a5.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000139_jpg.rf.780719f00704d602dca938a243e684a5.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,150,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000140_jpg.rf.e940f5b103967b7b2b6dd0b4dfc4a29c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000140_jpg.rf.e940f5b103967b7b2b6dd0b4dfc4a29c.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,151,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000143_jpg.rf.ff134e45caeb54231e3cef009edbf8d3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000143_jpg.rf.ff134e45caeb54231e3cef009edbf8d3.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,152,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000146_jpg.rf.bad9f9a17a6a9149c58d1138c235dee0.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000146_jpg.rf.bad9f9a17a6a9149c58d1138c235dee0.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,153,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000147_jpg.rf.e00cd0fed8014a6b7dc09979c23aaba2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000147_jpg.rf.e00cd0fed8014a6b7dc09979c23aaba2.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,154,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000150_jpg.rf.35cbfc7a5fb5d7609af6379343b36faa.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000150_jpg.rf.35cbfc7a5fb5d7609af6379343b36faa.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,155,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000151_jpg.rf.2f69530487477fe21a256954f071d924.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000151_jpg.rf.2f69530487477fe21a256954f071d924.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,156,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000152_jpg.rf.bbd215de731179368ad8ea93c8b9c3be.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000152_jpg.rf.bbd215de731179368ad8ea93c8b9c3be.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,157,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000153_jpg.rf.845dcd46e4e7efa1e5eb433dc9be84b8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000153_jpg.rf.845dcd46e4e7efa1e5eb433dc9be84b8.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,158,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000154_jpg.rf.7e43bcf553d322b2802efd62653fc916.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000154_jpg.rf.7e43bcf553d322b2802efd62653fc916.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,159,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000155_jpg.rf.b717d050c2e8189559c0809bd2b64b5a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000155_jpg.rf.b717d050c2e8189559c0809bd2b64b5a.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,160,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000156_jpg.rf.fb1c0f55ead5bcc536e150fdf4fdd8c2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000156_jpg.rf.fb1c0f55ead5bcc536e150fdf4fdd8c2.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,161,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000158_jpg.rf.e65afe853d357268419e785555673044.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000158_jpg.rf.e65afe853d357268419e785555673044.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,162,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000161_jpg.rf.7263a4e0e7a826a101298a2dc7fde48d.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000161_jpg.rf.7263a4e0e7a826a101298a2dc7fde48d.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,163,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000162_jpg.rf.7437638edc335fee86096952e7fd1160.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000162_jpg.rf.7437638edc335fee86096952e7fd1160.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,164,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000163_jpg.rf.a7821451da03685d0cdb692816d57e00.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000163_jpg.rf.a7821451da03685d0cdb692816d57e00.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,165,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000164_jpg.rf.f51cd0d12d7811f47ec3858d48968311.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000164_jpg.rf.f51cd0d12d7811f47ec3858d48968311.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,166,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000165_jpg.rf.79c4bd207e3764228805b945856c6def.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000165_jpg.rf.79c4bd207e3764228805b945856c6def.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,167,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000168_jpg.rf.dab30dc25e6b1f8236cbdba8bafee4e1.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000168_jpg.rf.dab30dc25e6b1f8236cbdba8bafee4e1.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,168,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000169_jpg.rf.6e6c85d946f4a476a03cbee43074712a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000169_jpg.rf.6e6c85d946f4a476a03cbee43074712a.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,169,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000170_jpg.rf.f4f0a03f1d75f6cecf7c3ef4ea6f8828.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000170_jpg.rf.f4f0a03f1d75f6cecf7c3ef4ea6f8828.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,170,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000171_jpg.rf.34837b68e449b915927a292cb9edab62.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000171_jpg.rf.34837b68e449b915927a292cb9edab62.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,171,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000172_jpg.rf.218dcf8a78517a86421a2227dcd53710.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000172_jpg.rf.218dcf8a78517a86421a2227dcd53710.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,172,
C:\ssd projects\nano big\data\Dataset-Main\images\train\000174_jpg.rf.fd54438205677af4a495074abffb34b4.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\train\000174_jpg.rf.fd54438205677af4a495074abffb34b4.jpg,train,bare_numeric,1,KEEP,UNIQUE,HIGH,173,
