image_id,source_dataset,original_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason,decision
000001_jpg.rf.1ebaf589306e69967f1640ae414e577f,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.1ebaf589306e69967f1640ae414e577f.jpg,unknown,unknown,unknown,train,24716,1,open_eye,0,1,0,640,640,0.7734,ok,over_tau,normal_daylight,rgb,103.07,475.96,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000046_jpg.rf.a315474bb47d93f2c1154c4db432356a,bare_numeric,C:\mini_yolo\dataset\images\train\000046_jpg.rf.a315474bb47d93f2c1154c4db432356a.jpg,unknown,unknown,unknown,train,73,2,open_eye,0,2,0,640,640,0.1508,ok,eye_scale,normal_daylight,rgb,122.09,105.81,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000047_jpg.rf.fdc2267b4ba13b9a915afbe5459880b2,bare_numeric,C:\mini_yolo\dataset\images\train\000047_jpg.rf.fdc2267b4ba13b9a915afbe5459880b2.jpg,unknown,unknown,unknown,train,45075,2,open_eye,0,2,0,640,640,0.1375,ok,eye_scale,low_light,rgb,95.02,53.99,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000048_jpg.rf.7725f6773705b65d6e7b1b1726e206ab,bare_numeric,C:\mini_yolo\dataset\images\train\000048_jpg.rf.7725f6773705b65d6e7b1b1726e206ab.jpg,unknown,unknown,unknown,train,75,1,open_eye,0,1,0,640,640,0.1102,ok,eye_scale,night_or_very_low_light,rgb,44.31,62.43,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000049_jpg.rf.07c2c8353bbbcd6c639ed0325be3946c,bare_numeric,C:\mini_yolo\dataset\images\train\000049_jpg.rf.07c2c8353bbbcd6c639ed0325be3946c.jpg,unknown,unknown,unknown,train,76,1,open_eye,0,1,0,640,640,0.0844,ok,eye_scale,low_light,rgb,91.22,20.55,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000050_jpg.rf.026c0dd711ad64f329c4c17234206359,bare_numeric,C:\mini_yolo\dataset\images\train\000050_jpg.rf.026c0dd711ad64f329c4c17234206359.jpg,unknown,unknown,unknown,train,77,2,open_eye,0,2,0,640,640,0.1242,ok,eye_scale,low_light,rgb,61.14,54.74,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000051_jpg.rf.1089ec68a7cf1b566baeb2019190a61c,bare_numeric,C:\mini_yolo\dataset\images\train\000051_jpg.rf.1089ec68a7cf1b566baeb2019190a61c.jpg,unknown,unknown,unknown,train,78,2,open_eye,0,2,0,640,640,0.1289,ok,eye_scale,normal_daylight,rgb,136.24,173.82,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000052_jpg.rf.9b390c173ef000e0afb6507d87d2ec37,bare_numeric,C:\mini_yolo\dataset\images\train\000052_jpg.rf.9b390c173ef000e0afb6507d87d2ec37.jpg,unknown,unknown,unknown,train,79,1,open_eye,0,1,0,640,640,0.1187,ok,eye_scale,normal_daylight,rgb,131.74,134.23,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000053_jpg.rf.04106562213967dc1c6938a17d373e9e,bare_numeric,C:\mini_yolo\dataset\images\train\000053_jpg.rf.04106562213967dc1c6938a17d373e9e.jpg,unknown,unknown,unknown,train,82,1,open_eye,0,1,0,640,640,0.2453,ok,eye_scale,normal_daylight,rgb,113.91,162.41,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000054_jpg.rf.45427acdf0801d45dee90913d831c8b4,bare_numeric,C:\mini_yolo\dataset\images\train\000054_jpg.rf.45427acdf0801d45dee90913d831c8b4.jpg,unknown,unknown,unknown,train,83,1,open_eye,0,1,0,640,640,0.3875,ok,eye_scale,normal_daylight,rgb,119.78,10693.22,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000054_jpg.rf.b9fd5c39186225028aadaf45b15dcee6,bare_numeric,C:\mini_yolo\dataset\images\train\000054_jpg.rf.b9fd5c39186225028aadaf45b15dcee6.jpg,unknown,unknown,unknown,train,84,1,open_eye,0,1,0,640,640,0.3875,ok,eye_scale,normal_daylight,rgb,119.89,12545.98,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000054_jpg.rf.df5d60be74f8a11934581d836a60c5e9,bare_numeric,C:\mini_yolo\dataset\images\train\000054_jpg.rf.df5d60be74f8a11934581d836a60c5e9.jpg,unknown,unknown,unknown,train,24725,1,open_eye,0,1,0,640,640,0.5531,ok,over_tau,normal_daylight,rgb,119.76,236.45,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000055_jpg.rf.b89737fb6930246c94a92b99a73d56bb,bare_numeric,C:\mini_yolo\dataset\images\train\000055_jpg.rf.b89737fb6930246c94a92b99a73d56bb.jpg,unknown,unknown,unknown,train,86,2,open_eye,0,2,0,640,640,0.1227,ok,eye_scale,low_light,rgb,79.12,60.34,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000056_jpg.rf.d1926c0f7f2c5a2ccee1822a06f9c091,bare_numeric,C:\mini_yolo\dataset\images\train\000056_jpg.rf.d1926c0f7f2c5a2ccee1822a06f9c091.jpg,unknown,unknown,unknown,train,87,1,open_eye,0,1,0,640,640,0.1187,ok,eye_scale,low_light,rgb,87.47,67.88,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000057_jpg.rf.ee9692726a602cfcf40932ef41c3aa53,bare_numeric,C:\mini_yolo\dataset\images\train\000057_jpg.rf.ee9692726a602cfcf40932ef41c3aa53.jpg,unknown,unknown,unknown,train,88,2,open_eye,0,2,0,640,640,0.1375,ok,eye_scale,normal_daylight,rgb,168.77,69.97,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000059_jpg.rf.e45c6a8b99537cf6c73c8f5496e50019,bare_numeric,C:\mini_yolo\dataset\images\train\000059_jpg.rf.e45c6a8b99537cf6c73c8f5496e50019.jpg,unknown,unknown,unknown,train,89,2,open_eye,0,2,0,640,640,0.1578,ok,eye_scale,low_light,rgb,93.01,121.14,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000060_jpg.rf.129708e77a67dca482883673b23b3295,bare_numeric,C:\mini_yolo\dataset\images\train\000060_jpg.rf.129708e77a67dca482883673b23b3295.jpg,unknown,unknown,unknown,train,92,2,open_eye,0,2,0,640,640,0.2844,ok,eye_scale,normal_daylight,rgb,178.69,20646.8,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000060_jpg.rf.7fe9694ed3ad1027d670a984cd0bee3d,bare_numeric,C:\mini_yolo\dataset\images\train\000060_jpg.rf.7fe9694ed3ad1027d670a984cd0bee3d.jpg,unknown,unknown,unknown,train,91,1,open_eye,0,1,0,640,640,0.125,ok,eye_scale,normal_daylight,rgb,102.64,147.08,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000060_jpg.rf.bb122e79445eb19aaae0c492414d473a,bare_numeric,C:\mini_yolo\dataset\images\train\000060_jpg.rf.bb122e79445eb19aaae0c492414d473a.jpg,unknown,unknown,unknown,train,92,2,open_eye,0,2,0,640,640,0.2844,ok,eye_scale,normal_daylight,rgb,181.32,173.94,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000060_jpg.rf.f068c360f2afa02bf540424d7c44f4c6,bare_numeric,C:\mini_yolo\dataset\images\train\000060_jpg.rf.f068c360f2afa02bf540424d7c44f4c6.jpg,unknown,unknown,unknown,train,93,2,open_eye,0,2,0,640,640,0.35,ok,eye_scale,normal_daylight,rgb,179.02,16403.32,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000061_jpg.rf.1d2f5cb8ab645426ba97e358a37b1d2e,bare_numeric,C:\mini_yolo\dataset\images\train\000061_jpg.rf.1d2f5cb8ab645426ba97e358a37b1d2e.jpg,unknown,unknown,unknown,train,94,2,open_eye,0,2,0,640,640,0.1203,ok,eye_scale,normal_daylight,rgb,161.36,57.76,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000062_jpg.rf.6fc6c5cf771483218a0c57227fb108c8,bare_numeric,C:\mini_yolo\dataset\images\train\000062_jpg.rf.6fc6c5cf771483218a0c57227fb108c8.jpg,unknown,unknown,unknown,train,95,2,open_eye,0,2,0,640,640,0.1219,ok,eye_scale,low_light,rgb,64.43,49.06,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000063_jpg.rf.84595717c8ff9a1624cbf22e4b0ab938,bare_numeric,C:\mini_yolo\dataset\images\train\000063_jpg.rf.84595717c8ff9a1624cbf22e4b0ab938.jpg,unknown,unknown,unknown,train,96,2,open_eye,0,2,0,640,640,0.1289,ok,eye_scale,low_light,rgb,86.24,75.07,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000064_jpg.rf.10eace9cab08fd74a30b15eb0a1d6136,bare_numeric,C:\mini_yolo\dataset\images\train\000064_jpg.rf.10eace9cab08fd74a30b15eb0a1d6136.jpg,unknown,unknown,unknown,train,97,2,open_eye,0,2,0,640,640,0.1281,ok,eye_scale,normal_daylight,rgb,176.81,63.6,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000065_jpg.rf.1795d47d03619566088ee121b0b3f9c3,bare_numeric,C:\mini_yolo\dataset\images\train\000065_jpg.rf.1795d47d03619566088ee121b0b3f9c3.jpg,unknown,unknown,unknown,train,98,2,open_eye,0,2,0,640,640,0.1555,ok,eye_scale,normal_daylight,rgb,188.45,29.16,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000068_jpg.rf.ac8dfb3b9140c16c4e89975008330bcd,bare_numeric,C:\mini_yolo\dataset\images\train\000068_jpg.rf.ac8dfb3b9140c16c4e89975008330bcd.jpg,unknown,unknown,unknown,train,99,2,open_eye,0,2,0,640,640,0.107,ok,eye_scale,low_light,rgb,78.54,118.89,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000070_jpg.rf.37276461d5949f581b0ee9cc59a46a1a,bare_numeric,C:\mini_yolo\dataset\images\train\000070_jpg.rf.37276461d5949f581b0ee9cc59a46a1a.jpg,unknown,unknown,unknown,train,100,2,open_eye,0,2,0,640,640,0.1695,ok,eye_scale,normal_daylight,rgb,146.81,67.7,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000072_jpg.rf.ac3d2866c1ac3bc6ca6ec69158f8188e,bare_numeric,C:\mini_yolo\dataset\images\train\000072_jpg.rf.ac3d2866c1ac3bc6ca6ec69158f8188e.jpg,unknown,unknown,unknown,train,101,2,open_eye,0,2,0,640,640,0.1227,ok,eye_scale,normal_daylight,rgb,141.73,142.68,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000073_jpg.rf.808e98159c2a51a0b4974a44cf4a2b7b,bare_numeric,C:\mini_yolo\dataset\images\train\000073_jpg.rf.808e98159c2a51a0b4974a44cf4a2b7b.jpg,unknown,unknown,unknown,train,102,2,open_eye,0,2,0,640,640,0.1172,ok,eye_scale,low_light,rgb,76.03,123.59,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000074_jpg.rf.d17b276c3102390fec136fa309a48dd4,bare_numeric,C:\mini_yolo\dataset\images\train\000074_jpg.rf.d17b276c3102390fec136fa309a48dd4.jpg,unknown,unknown,unknown,train,103,2,open_eye,0,2,0,640,640,0.1398,ok,eye_scale,normal_daylight,rgb,173.55,537.9,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000075_jpg.rf.235552044468ef9052c491c5a466dad8,bare_numeric,C:\mini_yolo\dataset\images\train\000075_jpg.rf.235552044468ef9052c491c5a466dad8.jpg,unknown,unknown,unknown,train,104,2,open_eye,0,2,0,640,640,0.2016,ok,eye_scale,low_light,rgb,94.29,103.8,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000076_jpg.rf.af1e7771aa08e1922f90ce082a161e93,bare_numeric,C:\mini_yolo\dataset\images\train\000076_jpg.rf.af1e7771aa08e1922f90ce082a161e93.jpg,unknown,unknown,unknown,train,105,1,open_eye,0,1,0,640,640,0.125,ok,eye_scale,normal_daylight,rgb,127.26,132.88,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000077_jpg.rf.46ad81a44db5ff8d7d442753ded835ae,bare_numeric,C:\mini_yolo\dataset\images\train\000077_jpg.rf.46ad81a44db5ff8d7d442753ded835ae.jpg,unknown,unknown,unknown,train,106,1,open_eye,0,1,0,640,640,0.15,ok,eye_scale,low_light,rgb,75.03,118.02,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000078_jpg.rf.728e13d64ad461646d1d04427ea28108,bare_numeric,C:\mini_yolo\dataset\images\train\000078_jpg.rf.728e13d64ad461646d1d04427ea28108.jpg,unknown,unknown,unknown,train,107,2,open_eye,0,2,0,640,640,0.1367,ok,eye_scale,low_light,rgb,96.52,82.77,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000079_jpg.rf.8b79f21dc230f1e3cd5732397c321fee,bare_numeric,C:\mini_yolo\dataset\images\train\000079_jpg.rf.8b79f21dc230f1e3cd5732397c321fee.jpg,unknown,unknown,unknown,train,108,1,open_eye,0,1,0,640,640,0.0906,ok,eye_scale,low_light,rgb,90.74,87.29,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000080_jpg.rf.7e0db27279ed7cddb9ea8be207d905c3,bare_numeric,C:\mini_yolo\dataset\images\train\000080_jpg.rf.7e0db27279ed7cddb9ea8be207d905c3.jpg,unknown,unknown,unknown,train,109,2,open_eye,0,2,0,640,640,0.1195,ok,eye_scale,normal_daylight,rgb,129.64,235.81,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000084_jpg.rf.1d2f1d4879c7fcfa959e850d872d2f8f,bare_numeric,C:\mini_yolo\dataset\images\train\000084_jpg.rf.1d2f1d4879c7fcfa959e850d872d2f8f.jpg,unknown,unknown,unknown,train,110,2,open_eye,0,2,0,640,640,0.1258,ok,eye_scale,normal_daylight,rgb,153.2,43.35,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000085_jpg.rf.2748c7174e1473452a013c151c47580f,bare_numeric,C:\mini_yolo\dataset\images\train\000085_jpg.rf.2748c7174e1473452a013c151c47580f.jpg,unknown,unknown,unknown,train,111,2,open_eye,0,2,0,640,640,0.1453,ok,eye_scale,normal_daylight,rgb,115.7,410.72,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000087_jpg.rf.22141a7720e03565dbddc20e6988a3e1,bare_numeric,C:\mini_yolo\dataset\images\train\000087_jpg.rf.22141a7720e03565dbddc20e6988a3e1.jpg,unknown,unknown,unknown,train,112,2,open_eye,0,2,0,640,640,0.1297,ok,eye_scale,night_or_very_low_light,rgb,53.21,25.58,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000088_jpg.rf.34a58d6fed8867708a8b2a4d911aa81c,bare_numeric,C:\mini_yolo\dataset\images\train\000088_jpg.rf.34a58d6fed8867708a8b2a4d911aa81c.jpg,unknown,unknown,unknown,train,113,2,open_eye,0,2,0,640,640,0.1172,ok,eye_scale,normal_daylight,rgb,164.47,284.52,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000089_jpg.rf.b42c1c2220bc13bb412ed7dfb2f06493,bare_numeric,C:\mini_yolo\dataset\images\train\000089_jpg.rf.b42c1c2220bc13bb412ed7dfb2f06493.jpg,unknown,unknown,unknown,train,114,2,open_eye,0,2,0,640,640,0.175,ok,eye_scale,normal_daylight,rgb,123.88,107.34,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000090_jpg.rf.2ad33b74971df1bc0500a54bdc1f62e3,bare_numeric,C:\mini_yolo\dataset\images\train\000090_jpg.rf.2ad33b74971df1bc0500a54bdc1f62e3.jpg,unknown,unknown,unknown,train,115,2,open_eye,0,2,0,640,640,0.1117,ok,eye_scale,low_light,rgb,87.62,123.4,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000092_jpg.rf.96f402b8c489abf4d6fdbc94f05ed273,bare_numeric,C:\mini_yolo\dataset\images\train\000092_jpg.rf.96f402b8c489abf4d6fdbc94f05ed273.jpg,unknown,unknown,unknown,train,116,2,open_eye,0,2,0,640,640,0.1172,ok,eye_scale,normal_daylight,rgb,147.64,173.98,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000094_jpg.rf.4adcbd366dc66e7e3c4e0ed97914950e,bare_numeric,C:\mini_yolo\dataset\images\train\000094_jpg.rf.4adcbd366dc66e7e3c4e0ed97914950e.jpg,unknown,unknown,unknown,train,117,2,open_eye,0,2,0,640,640,0.1391,ok,eye_scale,normal_daylight,rgb,169.17,95.0,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000095_jpg.rf.b9e516fcdaf81a2f44ef9b22ed538c66,bare_numeric,C:\mini_yolo\dataset\images\train\000095_jpg.rf.b9e516fcdaf81a2f44ef9b22ed538c66.jpg,unknown,unknown,unknown,train,118,2,open_eye,0,2,0,640,640,0.1391,ok,eye_scale,low_light,rgb,96.01,104.45,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000096_jpg.rf.38639e47d89ab9c1cb2521bed6419d3f,bare_numeric,C:\mini_yolo\dataset\images\train\000096_jpg.rf.38639e47d89ab9c1cb2521bed6419d3f.jpg,unknown,unknown,unknown,train,119,2,open_eye,0,2,0,640,640,0.1203,ok,eye_scale,low_light,rgb,89.05,34.63,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000098_jpg.rf.2fc909af41591b415dc4f486736c717f,bare_numeric,C:\mini_yolo\dataset\images\train\000098_jpg.rf.2fc909af41591b415dc4f486736c717f.jpg,unknown,unknown,unknown,train,120,2,open_eye,0,2,0,640,640,0.15,ok,eye_scale,normal_daylight,rgb,104.88,49.59,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000099_jpg.rf.5667a5effb13d55cafb7d3b459d569f8,bare_numeric,C:\mini_yolo\dataset\images\train\000099_jpg.rf.5667a5effb13d55cafb7d3b459d569f8.jpg,unknown,unknown,unknown,train,121,2,open_eye,0,2,0,640,640,0.1633,ok,eye_scale,low_light,rgb,99.11,69.24,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000100_jpg.rf.116a1ffc5dc74c9f0833b30aa1eaf238,bare_numeric,C:\mini_yolo\dataset\images\train\000100_jpg.rf.116a1ffc5dc74c9f0833b30aa1eaf238.jpg,unknown,unknown,unknown,train,122,2,open_eye,0,2,0,640,640,0.132,ok,eye_scale,low_light,rgb,88.32,92.3,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000102_jpg.rf.dd964ae4a3e43427ecfa995b5759d90f,bare_numeric,C:\mini_yolo\dataset\images\train\000102_jpg.rf.dd964ae4a3e43427ecfa995b5759d90f.jpg,unknown,unknown,unknown,train,123,2,open_eye,0,2,0,640,640,0.0914,ok,eye_scale,normal_daylight,rgb,151.41,68.96,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000104_jpg.rf.d1c60080d3c160141d96d55a09c61915,bare_numeric,C:\mini_yolo\dataset\images\train\000104_jpg.rf.d1c60080d3c160141d96d55a09c61915.jpg,unknown,unknown,unknown,train,124,1,open_eye,0,1,0,640,640,0.1219,ok,eye_scale,normal_daylight,rgb,118.9,101.44,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000105_jpg.rf.391d33e37f7da14ad6af72afdaba793f,bare_numeric,C:\mini_yolo\dataset\images\train\000105_jpg.rf.391d33e37f7da14ad6af72afdaba793f.jpg,unknown,unknown,unknown,train,125,2,open_eye,0,2,0,640,640,0.1086,ok,eye_scale,normal_daylight,rgb,179.27,78.25,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000106_jpg.rf.0d7aa8ed54f4ab22c9412b138276cba3,bare_numeric,C:\mini_yolo\dataset\images\train\000106_jpg.rf.0d7aa8ed54f4ab22c9412b138276cba3.jpg,unknown,unknown,unknown,train,126,2,open_eye,0,2,0,640,640,0.1688,ok,eye_scale,night_or_very_low_light,rgb,52.14,58.51,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2,bare_numeric,C:\mini_yolo\dataset\images\train\000107_jpg.rf.20da4faada2f3685cca82bbcdc8e0ad2.jpg,unknown,unknown,unknown,train,127,3,open_eye,0,3,0,640,640,0.125,ok,eye_scale,low_light,rgb,79.42,121.61,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000108_jpg.rf.729a1cdf947407fbb55d64215dd97f45,bare_numeric,C:\mini_yolo\dataset\images\train\000108_jpg.rf.729a1cdf947407fbb55d64215dd97f45.jpg,unknown,unknown,unknown,train,128,2,open_eye,0,2,0,640,640,0.1477,ok,eye_scale,normal_daylight,rgb,119.93,197.24,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000110_jpg.rf.b23fda91e2428b7bd51a2b9aa3eabd11,bare_numeric,C:\mini_yolo\dataset\images\train\000110_jpg.rf.b23fda91e2428b7bd51a2b9aa3eabd11.jpg,unknown,unknown,unknown,train,129,2,open_eye,0,2,0,640,640,0.1406,ok,eye_scale,normal_daylight,rgb,141.41,570.37,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000111_jpg.rf.28097a37a52801378ffa55cdb008bc56,bare_numeric,C:\mini_yolo\dataset\images\train\000111_jpg.rf.28097a37a52801378ffa55cdb008bc56.jpg,unknown,unknown,unknown,train,130,2,open_eye,0,2,0,640,640,0.1641,ok,eye_scale,normal_daylight,rgb,161.75,117.68,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000114_jpg.rf.16c51ce20b2bd2a090b81425193f2d61,bare_numeric,C:\mini_yolo\dataset\images\train\000114_jpg.rf.16c51ce20b2bd2a090b81425193f2d61.jpg,unknown,unknown,unknown,train,131,2,open_eye,0,2,0,640,640,0.1187,ok,eye_scale,normal_daylight,rgb,138.74,153.64,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000115_jpg.rf.b1caac0db2943f3f0e0a28ff4993b090,bare_numeric,C:\mini_yolo\dataset\images\train\000115_jpg.rf.b1caac0db2943f3f0e0a28ff4993b090.jpg,unknown,unknown,unknown,train,132,2,open_eye,0,2,0,640,640,0.1031,ok,eye_scale,low_light,rgb,76.31,56.31,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e,bare_numeric,C:\mini_yolo\dataset\images\train\000118_jpg.rf.dcfee31d880b43f5d2e678d336bee55e.jpg,unknown,unknown,unknown,train,133,3,open_eye,0,3,0,640,640,0.182,ok,eye_scale,normal_daylight,rgb,118.77,87.77,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000119_jpg.rf.a587265148115d2ba29c9e9f03e7d7a2,bare_numeric,C:\mini_yolo\dataset\images\train\000119_jpg.rf.a587265148115d2ba29c9e9f03e7d7a2.jpg,unknown,unknown,unknown,train,134,2,open_eye,0,2,0,640,640,0.2078,ok,eye_scale,normal_daylight,rgb,156.54,82.42,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000120_jpg.rf.a223963cc66d8df7e12ae9e393cb006d,bare_numeric,C:\mini_yolo\dataset\images\train\000120_jpg.rf.a223963cc66d8df7e12ae9e393cb006d.jpg,unknown,unknown,unknown,train,135,1,open_eye,0,1,0,640,640,0.118,ok,eye_scale,normal_daylight,rgb,166.23,19.7,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000121_jpg.rf.d3f59f5a7085b218f4313d1841f86c9c,bare_numeric,C:\mini_yolo\dataset\images\train\000121_jpg.rf.d3f59f5a7085b218f4313d1841f86c9c.jpg,unknown,unknown,unknown,train,136,2,open_eye,0,2,0,640,640,0.1625,ok,eye_scale,normal_daylight,rgb,157.08,83.84,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000122_jpg.rf.6a2aef5b98c15764b6930ecb66f80b14,bare_numeric,C:\mini_yolo\dataset\images\train\000122_jpg.rf.6a2aef5b98c15764b6930ecb66f80b14.jpg,unknown,unknown,unknown,train,137,2,open_eye,0,2,0,640,640,0.1391,ok,eye_scale,normal_daylight,rgb,105.45,60.14,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000123_jpg.rf.739356d1b8bcd7a4582ddeabac087bad,bare_numeric,C:\mini_yolo\dataset\images\train\000123_jpg.rf.739356d1b8bcd7a4582ddeabac087bad.jpg,unknown,unknown,unknown,train,138,2,open_eye,0,2,0,640,640,0.1164,ok,eye_scale,night_or_very_low_light,rgb,57.83,81.82,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000124_jpg.rf.0aeca72537881b4d1f45c4d17633a597,bare_numeric,C:\mini_yolo\dataset\images\train\000124_jpg.rf.0aeca72537881b4d1f45c4d17633a597.jpg,unknown,unknown,unknown,train,139,1,open_eye,0,1,0,640,640,0.0984,ok,eye_scale,normal_daylight,rgb,114.75,96.38,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000126_jpg.rf.e543b3ba1db77a0e6175cffc75a82178,bare_numeric,C:\mini_yolo\dataset\images\train\000126_jpg.rf.e543b3ba1db77a0e6175cffc75a82178.jpg,unknown,unknown,unknown,train,140,2,open_eye,0,2,0,640,640,0.1453,ok,eye_scale,normal_daylight,rgb,136.97,76.86,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
